Num,Networth Next Year,Default,Total assets,Net worth,Total Income,Total Income/Total assets,Change in stock,Change in stock/Total Income,Total expenses,Total expenses/Total Income,Profit after tax,Profit after tax/Total assets,PBDITA,PBDITA/Total assets,PBT,PBT/Total assets,Cash profit,Cash profit/Total assets,PBDITA as % of total income,PBT as % of total income,PAT as % of total income,Cash profit as % of total income,PAT as % of net worth,Sales,Sales/Total assets,Income from financial services,Income from financial services/Total Income,Other income,Other income/Total Income,Total capital,Total capital/Total_Assets,Reserves and funds,Reserves and funds/Total_Assets,Borrowings,Borrowings/Total_Assets,Current liabilities & provisions,Current liabilities & provisions/Total_assets,Deferred tax liability,Deferred tax liability/Total_Assets,Shareholders funds,Shareholders funds/Total_assets,Cumulative retained profits,Cumulative retained profits/Total Income,Capital employed,Capital employed/Total assets,TOL/TNW,Total term liabilities / tangible net worth,Contingent liabilities / Net worth (%),Contingent liabilities,Contingent liabilities/Total Assets,Net fixed assets,Net fixed assets/Total Assets,Investments,Investments/Total Income,Current assets,Current assets/Total_Assets,Net working capital,Net working capital/Total Capital,Quick ratio (times),Current ratio (times),Debt to equity ratio (times),Cash to current liabilities (times),Cash to average cost of sales per day,Creditors turnover,Debtors turnover,Finished goods turnover,WIP turnover,Raw material turnover,Shares outstanding,Equity face value,EPS,Adjusted EPS,Total liabilities,PE on BSE,Dev model
1601,93.7,0,528.7,82.5,543,1.027047475,12.2,0.022467772,548.8,1.0106814,6.4,0.012105164,58.8,0.111216191,6.4,0.012105164,28.8,0.054473236,10.83,1.18,1.18,5.3,8.23,536.8,1.015320598,0.1,0.000184162,0.4,0.000736648,79.7,0.150747116,12.8,0.024210327,233.8,0.442216758,202.4,0.382825799,228.1465496,0.4315,82.5,0.156043125,2.8,0.005156538,316.3,0.598259883,5.25,0.88,169.7,140,0.264800454,97.2,0.183847172,0.4,0.000736648,393,0.743332703,34.4,0.43161857,0.74,1.08,2.83,0.03,7.89,4.1,2.51,29.65,8.9,4.5,7967080,10,0.8,0.8,528.7,31.18,1
3066,93.7,0,223.8,93.5,171.7,0.76720286,-3.6,-0.020966803,164.1,0.95573675,4,0.017873101,24.4,0.109025916,4.7,0.021000894,13.9,0.062109026,14.21,2.74,2.33,8.1,4.37,171.4,0.765862377,0.2,0.001164822,41.69389313,0.242829896,130.8,0.584450402,-0.3,-0.001340483,80,0.35746202,13.3,0.059428061,228.1465496,1.0194,130.5,0.58310992,-0.3,-0.001747234,210.5,0.940571939,0.99,0.28,55.51,51.9,0.231903485,100.5,0.449061662,701.0139914,4.082783875,105.4,0.470956211,39.3,0.300458716,0.54,1.55,1.25,0.01,1.4,11.67,5.46,8.81,1.84,3.67,18133400,5,0.23,0.23,223.8,10.61,1
3096,93.7,0,164.2,87.1,159.6,0.971985384,-5.4,-0.033834586,142.3,0.89160401,11.9,0.072472594,26.8,0.163215591,13.2,0.080389769,18.1,0.110231425,16.79,8.27,7.46,11.34,14.67,159.2,0.96954933,0.2,0.001253133,0.1,0.000626566,40.3,0.2454324,47,0.286236297,55.2,0.336175396,18.9,0.115103532,2.8,0.0171,87.1,0.53045067,46.8,0.293233083,142.3,0.866626066,0.85,0.38,51.89,45.2,0.275274056,100.9,0.614494519,701.0139914,4.392318242,55.9,0.34043849,15.6,0.387096774,1.13,1.38,0.63,0.09,9.23,5.42,4.32,19.34,15.46,8.69,4037190,10,3.27,3.27,164.2,64.07801191,1
1331,94,0,282.1,66.9,402.9,1.428216944,15.1,0.037478282,389.3,0.966244726,28.7,0.101736973,71.9,0.254874158,54.8,0.194257356,48.2,0.170861397,17.85,13.6,7.12,11.96,58.69,401.1,1.421836228,1.3,0.003226607,0.3,0.000744602,50,0.177242113,22.5,0.079758951,82.5,0.292449486,118.2,0.419000354,8.9,0.0315,66.9,0.237149947,16.9,0.041945892,149.4,0.529599433,2.4,1.07,7.77,5.2,0.01843318,139.2,0.493442042,701.0139914,1.739920554,128.4,0.455157745,3.4,0.068,0.77,1.01,1.23,0.04,4.58,3.11,6.63,11.72,8.29,9.71,5000000,10,5.7,5.7,282.1,64.07801191,1
1830,94,0,164.1,94,102.2,0.622790981,41.8940059,0.40992178,69.4,0.679060665,32.8,0.199878123,44.5,0.271176112,33.1,0.201706277,44.3,0.269957343,43.54,32.39,32.09,43.35,35.98,102.2,0.622790981,81.34220077,0.795911945,41.69389313,0.407963729,61.9,0.377209019,83.7,0.510054845,3.4,0.020719074,3.8,0.023156612,11.3,0.0689,94,0.57282145,26.5,0.259295499,97.4,0.593540524,0.12,0.06,0,936.4739761,5.706727459,59.1,0.360146252,701.0139914,6.859236706,44.4,0.270566728,40.6,0.655896607,11.68,11.68,0.04,1.47,34.07,9.61,2.98,87.5324658,27.97205637,0,6194000,10,6.7,6.7,164.1,64.07801191,1
3321,94,0,157.9,94,162.3,1.027865738,-4.3,-0.026494147,150.8,0.929143561,7.2,0.04559848,22.8,0.144395187,12.2,0.077264091,15.5,0.098163395,14.05,7.52,4.44,9.55,7.57,160.6,1.01709943,1.5,0.009242144,0.2,0.001232286,8,0.050664978,86,0.544648512,25.6,0.162127929,35,0.221659278,3.3,0.0209,94,0.59531349,86,0.529882933,119.6,0.757441419,0.36,0.11,0,936.4739761,5.930804155,43.9,0.278024066,0.8,0.004929144,64.4,0.407853072,14,1.75,0.68,1.28,0.27,0.54,65.28,15.61,55.38,9.49,7.39,7.04,22284601.68,-1348.444874,0,0,157.9,64.07801191,1
770,94.5,0,184.9,89.8,237.5,1.284478096,-1.3,-0.005473684,223.3,0.940210526,12.9,0.069767442,30.6,0.165494862,12.9,0.069767442,18.3,0.098972418,12.88,5.43,5.43,7.71,16.36,232.5,1.257436452,1.8,0.007578947,41.69389313,0.175553234,64.2,0.347214711,25.6,0.138453218,52.8,0.285559762,33.9,0.183342347,8.4,0.0454,89.8,0.485667929,21.6,0.090947368,142.6,0.771227691,0.92,0.35,7.68,6.9,0.037317469,64.3,0.347755544,2.4,0.010105263,92.8,0.501892915,39.9,0.621495327,1.51,1.75,0.59,0.09,8.37,9.25,4.37,196.74,196.91,17.31,5520000,10,3.26,3.26,184.9,0.17,1
1735,94.5,0,284.3,82.1,351.9,1.237776996,7.2,0.020460358,350,0.994600739,9.1,0.032008442,30.8,0.108336265,16.4,0.057685543,13.4,0.04713331,8.75,4.66,2.59,3.81,11.73,344,1.209989448,0.3,0.000852515,6.2,0.017618642,10.4,0.036581076,114.6,0.403095322,61.9,0.217727752,95.3,0.335209286,2.1,0.0074,82.1,0.288779458,71.7,0.203751066,144,0.506507211,1.65,0.38,0.49,0.4,0.001406964,115.6,0.406612733,0.3,0.000852515,133.6,0.469926134,12.2,1.173076923,0.69,1.09,0.75,0.06,7.97,4.65,4.13,25.8,12.86,9.58,103820,100,74.17,74.17,284.3,64.07801191,1
2604,94.5,0,267.6,79.5,1172.4,4.381165919,10.5,0.008955988,1171,0.998805868,11.9,0.044469357,34.8,0.130044843,18.3,0.06838565,17.7,0.066143498,2.97,1.56,1.02,1.51,16.18,1167.9,4.364349776,4.1,0.0034971,0.4,0.00034118,10,0.037369208,69.5,0.259715994,150.8,0.563527653,27.3,0.102017937,10,0.0374,79.5,0.297085202,69.5,0.059280109,230.3,0.860612855,2.09,0.5,117.99,93.8,0.350523169,55.8,0.208520179,36.3,0.030962129,154.4,0.576980568,15.8,1.58,0.49,1.11,1.9,0.08,3.64,63.45,15.09,30.21,30.64,20.08,100000,100,120,120,267.6,64.07801191,1
626,94.7,0,269.8,91.2,244.4,0.90585619,-1,-0.004091653,240,0.981996727,3.4,0.012601927,16.2,0.060044477,5.4,0.020014826,6.9,0.0255745,6.63,2.21,1.39,2.82,5.01,243.1,0.901037806,0.2,0.000818331,1,0.004091653,11.2,0.041512231,86,0.318754633,23.5,0.087101557,147.3,0.54595997,1.8,0.0067,91.2,0.338028169,80,0.327332242,114.7,0.425129726,1.84,0.04,0,936.4739761,3.47099324,54.3,0.201260193,18.6,0.076104746,148.8,0.551519644,-18.8,-1.678571429,0.62,0.87,0.26,0.02,4.41,1.64,2.74,7.82,6.79,18.13,1000000,10,3.4,3.4,269.8,4.56,1
665,94.7,0,475.3,135.2,512.3,1.077845571,0.7,0.001366387,501.3,0.978528206,11.7,0.024616032,58.1,0.122238586,19.9,0.041868294,40.4,0.084998948,11.34,3.88,2.28,7.89,8.91,509.9,1.072796129,0.3,0.000585594,0.4,0.000780793,29.7,0.06248685,133.1,0.280033663,131.2,0.276036188,122.1,0.256890385,59.2,0.1246,155.8,0.327792973,126.7,0.247316026,287,0.603829161,1.77,0.71,17.97,24.3,0.051125605,304.2,0.640016831,701.0139914,1.368366175,88.5,0.186198191,-68.3,-2.2996633,0.18,0.56,1.12,0.03,3.61,3.65,18.18,26.01,17.33,3.9,909340,10,12.87,2.57,475.3,16.63,1
2361,94.7,0,207.2,43.2,239,1.153474903,0.9,0.00376569,234.7,0.982008368,5.2,0.025096525,24.8,0.11969112,8,0.038610039,13.5,0.06515444,10.38,3.35,2.18,5.65,13.16,238.2,1.1496139,0.5,0.00209205,0.3,0.00125523,32,0.154440154,11.2,0.054054054,83.3,0.402027027,80.7,0.389478764,228.1465496,1.1011,43.2,0.208494208,11.2,0.046861925,126.5,0.610521236,3.73,0.89,0.46,0.2,0.000965251,111.6,0.538610039,0.1,0.00041841,87.2,0.420849421,-31,-0.96875,0.24,0.7,1.93,0.11,23.57,2.69,20.02,10.13,6.72,4.31,3201600,10,1.62,1.62,207.2,64.07801191,1
2671,94.7,0,238.7,86.1,251.7,1.054461667,-3.2,-0.012713548,254.2,1.009932459,-5.7,-0.023879346,28.5,0.119396732,7.9,0.033095936,20.8,0.087138668,11.32,3.14,-2.26,8.26,-6.73,250,1.047339757,0.1,0.000397298,0.1,0.000397298,40.8,0.170925848,28.1,0.117720989,111.9,0.468789275,21.8,0.091328027,18.9,0.0792,86.1,0.360703812,26.8,0.106475963,198,0.829493088,1.54,1.21,0,936.4739761,3.923225706,101.5,0.425219941,1,0.003972984,109.1,0.45705907,79.2,1.941176471,1.51,3.65,1.3,0.25,11.54,20.96,7.34,4.61,4.43,8.4,1951640,10,-3.69,-3.69,238.7,64.07801191,1
1077,94.8,0,207.5,94.8,257.3,1.24,-5.9,-0.022930431,239.1,0.929265449,12.3,0.059277108,30.1,0.145060241,20,0.096385542,17.2,0.082891566,11.7,7.77,4.78,6.68,13.57,247.1,1.190843373,0.8,0.003109211,7.4,0.028760202,23.7,0.114216867,71.1,0.342650602,35.9,0.173012048,69.6,0.335421687,7.2,0.0347,94.8,0.45686747,59.1,0.229692965,130.7,0.629879518,0.96,0.03,77,73,0.351807229,34.9,0.168192771,701.0139914,2.72450055,152.9,0.73686747,50.5,2.130801688,0.85,1.35,0.38,0.01,0.95,5,3.24,18.7,7.51,4.31,22284601.68,-1348.444874,0,0,207.5,64.07801191,1
2424,94.8,0,270.5,79.5,478.1,1.767467652,-4.6,-0.009621418,450.4,0.94206233,23.1,0.085397412,48.9,0.18077634,33.9,0.125323475,28.7,0.106099815,10.23,7.09,4.83,6,33.97,473.6,1.750831793,2.4,0.00501987,0.7,0.001464129,6,0.022181146,84.5,0.312384473,107.3,0.396672828,72.7,0.268761553,228.1465496,0.8434,79.5,0.293900185,74.6,0.156034302,186.8,0.690573013,1.97,0.7,77.48,61.6,0.227726433,79.5,0.293900185,1.4,0.002928258,130.2,0.481330869,5.5,0.916666667,0.57,1.04,1.35,0.11,11.14,8.05,9.68,14.87,14.7,9.78,120000,50,180.83,180.83,270.5,0.97,1
2889,94.9,0,533.7,86.3,551.9,1.034101555,-9.6,-0.017394456,457.4,0.828773329,84.9,0.159078134,139.1,0.260633315,126.5,0.237024546,86.8,0.162638186,25.2,22.92,15.38,15.73,97.137,543.9,1.019111861,4.8,0.008697228,0.1,0.000181192,40,0.074948473,46.3,0.086752857,61.2,0.114671164,383.1,0.717818999,3.1,0.0058,86.3,0.16170133,46.3,0.083892009,147.5,0.276372494,3.09,0.71,258.52,223.1,0.418025108,40.4,0.075697958,57.4,0.104004349,279.8,0.524264568,-102.9,-2.5725,0.38,0.73,0.71,0.04,12.39,4.95,7.05,87.5324658,11.95,2.92,400000,100,204.5,204.5,533.7,64.07801191,1
2484,95.4,0,157.8,83.6,122.3,0.775031686,-1.5,-0.012264922,116.5,0.952575634,4.3,0.027249683,17.1,0.108365019,7.9,0.050063371,12.4,0.078580482,13.98,6.46,3.52,10.14,6.87,121.2,0.768060837,0.1,0.000817661,1,0.008176615,125.9,0.797845374,-42.1,-0.266793409,56.3,0.356780735,14.6,0.09252218,3.1,0.0196,83.6,0.529784537,-42.3,-0.345870809,139.9,0.886565272,0.84,0.35,11.36,9.5,0.060202788,58.7,0.371989861,701.0139914,5.731921434,72.3,0.458174905,31.3,0.248610008,0.99,1.76,0.67,0.08,10.76,8.72,3.76,5.7,4.52,2.73,12593200,10,0.34,0.34,157.8,21.09,1
3015,95.7,0,1002.3,95.7,526.7,0.52549137,67,0.127207139,592.6,1.125118663,1.1,0.001097476,73.3,0.073131797,2.6,0.002594034,27.8,0.027736207,13.92,0.49,0.21,5.28,1.16,525.5,0.524294124,1.2,0.002278337,41.69389313,0.07916061,60,0.059862317,65.7,0.065549237,676.2,0.674648309,190.2,0.189763544,10.2,0.0102,125.7,0.125411553,65.7,0.124738941,801.9,0.800059862,8.87,1.55,0,936.4739761,0.934325029,241.3,0.240746284,47.6,0.090374027,571.2,0.569889255,-138.7,-2.311666667,0.3,0.8,7.38,0.22,117.44,19.13,9.98,1.36,1.57,21.44,22284601.68,-1348.444874,0,0,1002.3,64.07801191,1
993,96.2,0,97.4,96.5,4650.773588,47.74921548,41.8940059,0.009007965,0.6,0.000129011,-0.6,-0.006160164,-0.2,-0.002053388,-0.6,-0.006160164,-0.4,-0.004106776,4.523144876,-17.57113958,-19.58228799,-8.37708775,-0.62,4604.023774,47.26923793,81.34220077,0.017490037,41.69389313,0.008964937,100.8,1.034907598,-3.9,-0.040041068,0.1,0.001026694,0.4,0.004106776,228.1465496,2.3424,96.5,0.990759754,-4.3,-0.000924577,96.6,0.991786448,0.01,0,0,936.4739761,9.614722547,0.1,0.001026694,95.4,0.020512716,1.5,0.015400411,1.1,0.010912698,3.75,3.75,0,2,1277.5,1.33,0,87.5324658,27.97205637,0,10084800,10,-0.06,-0.06,97.4,-54.63,1
3205,96.7,0,119.4,91.2,104.8,0.877721943,-0.2,-0.001908397,95.7,0.913167939,8.9,0.074539363,17.9,0.149916248,12.6,0.105527638,13.6,0.113902848,17.08,12.02,8.49,12.98,10.27,104.8,0.877721943,81.34220077,0.776166038,41.69389313,0.397842492,32.6,0.273031826,58.6,0.49078727,7.8,0.065326633,17.2,0.144053601,3.2,0.0268,91.2,0.763819095,58.6,0.559160305,99,0.829145729,0.26,0,0,936.4739761,7.843165629,55.1,0.461474037,12.6,0.120229008,43.4,0.363484087,18.7,0.573619632,0.74,1.76,0.09,0.14,13.76,7.42,7.35,19.9,8.44,2.16,3255520,10,2.73,2.73,119.4,64.07801191,1
1841,97.2,0,128.8,44.5,88.8,0.689440994,-3.4,-0.038288288,103.7,1.167792793,-18.3,-0.142080745,-16,-0.124223602,-28.4,-0.220496894,-19.7,-0.152950311,-18.02,-31.9608,-20.61,-22.18,-34.14,88.7,0.688664596,81.34220077,0.916015774,0.1,0.001126126,39.7,0.308229814,4.8,0.037267081,68.6,0.532608696,8.8,0.068322981,6.9,0.0536,44.5,0.345496894,-2.7,-0.030405405,113.1,0.87810559,1.74,1.39,3.37,1.5,0.011645963,54.5,0.423136646,701.0139914,7.894301705,49.5,0.38431677,34.9,0.879093199,0.99,3.15,1.54,0.09,4.51,9.41,6.18,20.85,18.49,2.94,2300700,10,-7.95,-7.95,128.8,64.07801191,1
614,97.3,0,209.3,83.3,238.5,1.139512661,0.3,0.001257862,226.7,0.950524109,12.1,0.057811753,26.9,0.12852365,13.1,0.062589584,17.6,0.084089823,11.28,5.49,5.07,7.38,16.35,238.5,1.139512661,81.34220077,0.341057446,41.69389313,0.174817162,33.5,0.160057334,43.3,0.206880076,98,0.468227425,28,0.133779264,228.1465496,1.09,83.3,0.397993311,43.3,0.181551363,181.3,0.866220736,1.5,0.67,0,936.4739761,4.474314267,106.5,0.508838987,701.0139914,2.939262018,97.5,0.465838509,26.9,0.802985075,0.52,1.38,1.18,0.02,2.02,5.7,6.61,281.77,115.74,2.55,22284601.68,-1348.444874,-0.01,-0.01,209.3,64.07801191,1
3074,97.5,0,193.3,86,615.5,3.184169684,-10.9,-0.01770918,592,0.961819659,12.6,0.065183652,32.1,0.166063114,16.9,0.087428867,19.2,0.09932747,5.22,2.75,2.05,3.12,15.81,615.1,3.182100362,81.34220077,0.132156297,0.4,0.000649878,49.6,0.256595965,36.4,0.188308329,68.1,0.352302121,22.9,0.118468702,16.3,0.0843,86,0.444904294,36.4,0.059138911,154.1,0.797206415,1.02,0.3,12.79,11,0.056906363,74.3,0.384376617,701.0139914,1.138934186,107,0.553543714,41.8,0.842741935,0.8,1.64,0.79,0.1,4.25,131.4468,13.95,26.95,26.49,17.89,5016600,10,2.51,2.51,193.3,64.07801191,1
1461,97.8,0,278.4,83.7,398.8,1.432471264,23.1,0.057923771,404.6,1.014543631,17.3,0.062140805,43.7,0.156968391,28.1,0.100933908,26.2,0.094109195,10.96,7.05,4.34,6.57,22.22,392.5,1.409841954,81.34220077,0.203967404,6.3,0.015797392,50,0.179597701,33.7,0.121048851,64.8,0.232758621,114,0.409482759,15.9,0.0571,83.7,0.300646552,33.7,0.084503511,148.5,0.533405172,1.96,0.23,35.24,29.5,0.105962644,95.2,0.341954023,701.0139914,1.757808404,168.3,0.604525862,9.1,0.182,0.39,1.06,0.77,0.08,13.47,3.84,8.39,44.57,6.98,4.1,5000000,10,3.46,3.46,278.4,2.46,1
2457,97.9,0,241.7,92.5,71.5,0.295821266,41.8940059,0.585930152,67.7,0.946853147,3.8,0.015721969,26,0.107571369,9.2,0.038063715,14.6,0.060405461,36.36,12.87,5.31,20.42,4.19,69.7,0.288374017,0.6,0.008391608,41.69389313,0.583131372,96.5,0.399255275,11.2,0.046338436,86.3,0.357054199,17.5,0.072403806,30.2,0.1249,92.5,0.382705834,-4,-0.055944056,178.8,0.739760033,1.05,0.84,0.32,0.3,0.001241208,118.6,0.490690939,17.5,0.244755245,58.3,0.241208109,39.1,0.405181347,1.16,3.04,0.93,0.3,40.24,5.39,2.42,3.01,2.43,1.26,9988883,10,-0.12,-0.12,241.7,-37.21,1
1824,98,0,103.6,40.3,150.4,1.451737452,-0.2,-0.001329787,141.6,0.941489362,8.6,0.083011583,19.1,0.184362934,14.1,0.136100386,13.5,0.13030888,12.7,9.38,5.72,8.98,26.88,150.3,1.450772201,0.1,0.000664894,41.69389313,0.277220034,14,0.135135135,13.8,0.133204633,24.9,0.24034749,35.8,0.345559846,2.6,0.0251,40.3,0.388996139,9.7,0.064494681,65.2,0.629343629,1.43,0.56,163.28,65.8,0.635135135,16.8,0.162162162,32.6,0.216755319,29.1,0.280888031,-9.1,-0.65,0.51,0.76,0.62,0.04,3.85,4.47,9.16,20.03,7.36,25.07,565220,10,15.22,15.22,103.6,64.07801191,1
2123,98.2,0,176,96.9,148.7,0.844886364,10.9,0.07330195,159.2,1.07061197,0.4,0.002272727,6.6,0.0375,0.9,0.005113636,4.8,0.027272727,4.44,0.61,0.27,3.23,0.41,148.5,0.84375,0.2,0.00134499,41.69389313,0.280389328,61,0.346590909,35.9,0.203977273,22.5,0.127840909,56.6,0.321590909,228.1465496,1.2963,96.9,0.550568182,27.6,0.185608608,119.4,0.678409091,0.8,0.05,8.57,8.3,0.047159091,18,0.102272727,0.2,0.00134499,78.5,0.446022727,4.7,0.07704918,0.71,1.06,0.23,0.11,21.35,3.04,3.49,7.8,1.92,2.37,60998400,1,0.01,0.07,176,105.22,1
3180,98.4,0,251.2,97.9,268.2,1.067675159,11.2,0.041759881,272.9,1.017524236,6.5,0.025875796,41.3,0.164410828,9.9,0.039410828,27.2,0.108280255,15.4,3.69,2.42,10.14,6.8,244.6,0.973726115,7.4,0.02759135,41.69389313,0.155458215,30,0.119426752,67.9,0.270302548,107.1,0.426353503,22.5,0.089570064,23.7,0.0943,97.9,0.389729299,43.9,0.163683818,205,0.816082803,1.25,0.4,103.37,101.2,0.402866242,129.1,0.513933121,10.4,0.038777032,99.5,0.396098726,15.8,0.526666667,0.61,1.19,1.09,0.01,1.79,12.8,5.32,17.82,18.04,4.4,3000000,10,-2.87,-2.87,251.2,-8.34,1
1595,98.9,0,229.5,95,333.1,1.451416122,6.1,0.018312819,328.9,0.987391174,10.3,0.044880174,29.5,0.128540305,12.3,0.053594771,15.3,0.066666667,8.86,3.69,3.09,4.59,11.46,331.8,1.445751634,1,0.003002101,41.69389313,0.125169298,33.4,0.145533769,61.6,0.268409586,77,0.335511983,33,0.14379085,24.5,0.1068,95,0.413943355,31.8,0.095466827,172,0.749455338,1.16,0.33,56.21,53.4,0.232679739,108.4,0.472331155,701.0139914,2.104515135,76,0.331154684,-2.7,-0.080838323,0.4,0.97,0.81,0.01,0.59,9.22,11.89,50.83,10.85,19.39,3400000,10,3.24,3.24,229.5,0.34,1
1816,98.9,0,155.1,86.8,140.8,0.907801418,1.2,0.008522727,121.3,0.861505682,20.7,0.133462282,36.4,0.234687299,31,0.199871051,24.1,0.155383623,25.85,22.02,14.7,17.12,25.63,138,0.889748549,1.2,0.008522727,0.1,0.000710227,39,0.251450677,47.8,0.308188266,1136.080708,7.32482726,63.4,0.408768536,4.9,0.0316,86.8,0.559638943,47.8,0.339488636,86.8,0.559638943,0.38,0,0,936.4739761,6.037872186,29.7,0.191489362,701.0139914,4.978792553,101.7,0.655705996,44.3,1.135897436,1.49,1.77,0,0.38,73.61,2.78,2.12,87.5324658,24.07,9.61,3900000,10,4.92,4.92,155.1,64.07801191,1
1512,99,0,232,88.8,188.9,0.814224138,0.8,0.004235045,178.2,0.943356273,11.5,0.049568966,35.1,0.151293103,16.2,0.069827586,19.9,0.085775862,18.58,8.58,6.09,10.53,13.69,181.8,0.78362069,0.1,0.000529381,7,0.037056644,71.1,0.306465517,17.7,0.076293103,84.6,0.364655172,37.2,0.160344828,21.4,0.0922,88.8,0.382758621,17.7,0.093700371,173.4,0.747413793,1.31,0.45,0,936.4739761,4.036525759,132.8,0.572413793,5.9,0.031233457,82.5,0.355603448,2.5,0.035161744,0.5,1.03,0.95,0.03,5.03,8.67,5.1,10.86,10.52,2.57,22284601.68,-1348.444874,-0.01,-0.01,232,64.07801191,1
634,99.9,0,299.1,28.4,119.9,0.400869274,13.5,0.112593828,132.8,1.107589658,0.6,0.002006018,25.9,0.086593113,1.1,0.0036777,11.2,0.03744567,21.6,0.92,0.5,9.34,2.26,118,0.394516884,0.4,0.003336113,0.3,0.002502085,10.5,0.035105316,13.6,0.045469743,153.2,0.512203276,117.5,0.392845202,228.1465496,0.7628,28.4,0.094951521,13.6,0.113427857,181.6,0.607154798,9.53,3.88,0,936.4739761,3.130972839,147.7,0.493814778,701.0139914,5.846655475,145.4,0.486125042,-15.1,-1.438095238,0.21,0.91,5.39,0.11,58.87,1.21,19.83,3.98,3.98,1.15,1048000,10,-0.57,-0.57,299.1,64.07801191,1
1245,99.9,0,216.6,86.1,371.4,1.71468144,12.2,0.032848681,381.6,1.027463651,2,0.00923361,15.5,0.07156048,2,0.00923361,7.1,0.032779317,4.17,0.54,0.54,1.91,2.49,371.1,1.713296399,81.34220077,0.21901508,0.3,0.000807754,50.3,0.2322253,25.5,0.117728532,80.7,0.372576177,36,0.166204986,13.8,0.0637,86.1,0.397506925,25.5,0.068659128,166.8,0.770083102,1.36,0.47,0,936.4739761,4.323517895,69.7,0.32179132,0.9,0.002423263,126.4,0.583564174,50.2,0.998011928,0.96,1.66,0.94,0.05,4.14,13.16,5.38,7.21,7.54,19.38653821,5036700,10,0.4,0.4,216.6,12.59,1
1782,100.1,0,226.2,98.8,489.7,2.16489832,17.6,0.035940372,503,1.027159485,4.3,0.019009726,26.1,0.115384615,7.2,0.031830239,11.2,0.049513705,5.33,1.47,0.88,2.29,4.36,479.7,2.120689655,9.9,0.020216459,41.69389313,0.085141705,34.6,0.152961981,64.2,0.283819629,69.5,0.307250221,53.2,0.235190097,4.7,0.0208,98.8,0.436781609,45,0.091892996,168.3,0.74403183,1.2,0.02,75.1,74.2,0.328028294,44.2,0.195402299,701.0139914,1.431517238,172.1,0.760831123,51.8,1.497109827,0.15,0.4,0.7,0.03,3.18,9.16,14.3,33.56,17.34,15.99,3462750,10,1.24,1.24,226.2,13.97,1
2795,100.4,0,228.5,68.1,183.2,0.801750547,3,0.016375546,164,0.895196507,22.2,0.097155361,50.9,0.222757112,33.1,0.144857768,30.6,0.133916849,27.78,18.07,12.12,16.7,36.75,182.2,0.797374179,0.8,0.004366812,41.69389313,0.227586753,15,0.065645514,53.1,0.23238512,117.4,0.513785558,35.3,0.154485777,7.7,0.0337,68.1,0.298030635,53.1,0.289847162,185.5,0.811816193,2.12,0.81,7.34,5,0.021881838,109.3,0.47833698,701.0139914,3.826495586,93.4,0.408752735,-1.1,-0.073333333,0.48,0.96,1.72,0.03,6.76,6.01,4.76,4.86,4.26,3.76,1500000,10,14.67,14.67,228.5,64.07801191,1
3004,100.6,0,139.6,100.6,162.1,1.161174785,-0.6,-0.003701419,157.1,0.969154843,4.4,0.031518625,24.8,0.17765043,5.5,0.039398281,12.4,0.088825215,15.3,3.39,2.71,7.65,4.47,161.4,1.156160458,81.34220077,0.501802596,0.7,0.004318322,62.9,0.450573066,37.7,0.270057307,23.5,0.168338109,15.5,0.111031519,228.1465496,1.6343,100.6,0.720630372,37.7,0.232572486,124.1,0.888968481,0.34,0.08,0.89,0.9,0.006446991,25.4,0.181948424,701.0139914,4.324577368,104.8,0.750716332,74.3,1.181240064,2.7,3.44,0.23,0.7,54.01,13.26,3.1,6.17,6.25,21.53,4870000,10,0.9,0.9,139.6,64.07801191,1
1300,100.7,0,173.6,99.1,311.5,1.794354839,2.6,0.008346709,298.2,0.957303371,15.9,0.091589862,42.1,0.242511521,25.8,0.148617512,35.3,0.203341014,13.52,8.28,5.1,11.33,0,310.7,1.789746544,0.7,0.002247191,0.1,0.000321027,9.3,0.053571429,90.3,0.52016129,46,0.264976959,14.8,0.085253456,13.2,0.076,99.6,0.573732719,63.2,0.202889246,145.6,0.838709677,0.57,0.18,1.21,1.2,0.006912442,84,0.483870968,4,0.012841091,58.8,0.338709677,16.2,1.741935484,0.87,1.36,0.47,0.04,2.21,15.66536849,17.28342431,87.5324658,27.97205637,19.38653821,22284601.68,-1348.444874,-0.01,-0.01,173.6,64.07801191,1
2616,100.7,0,219.1,100.7,222.6,1.015974441,-1,-0.004492363,200.4,0.900269542,21.2,0.096759471,52.3,0.238703788,32.8,0.149703332,51.3,0.234139662,23.5,14.73,9.52,23.05,23.54,222.4,1.015061616,81.34220077,0.365418692,41.69389313,0.187304102,221.5,1.010953902,-53.8,-0.245549977,14.3,0.065267001,37.1,0.169329073,228.1465496,1.0413,167.4,0.764034687,-54.1,-0.243036837,181.7,0.829301689,0.47,0.14,57.6,58,0.264719306,125.3,0.571884984,701.0139914,3.149209305,44.8,0.204472843,26.3,0.118735892,1.43,1.68,0.8,0.23,11.95,6.26,7.14,23.62,17.82,0,22284601.68,-1348.444874,-0.01,-0.01,219.1,64.07801191,1
